ModelDate, MonthlyFactor2030, MonthlyFactor2070, MonthlyFactor2070DEW, MonthlyFactor2070WMW
6/01/1920,0.9757218801117729,0.9501351955394775,0.8954187968879557,1.0395317735987264
7/01/1920,1.0083455708070017,1.0304944430356233,0.9995304304142102,1.0572819042202326
8/01/1920,1.0013909722247019,1.000999341248194,1.052032938274447,1.02051862793106
9/01/1920,0.9941023058556536,1.003421474034555,1.0062689553196236,1.0156228476468696
10/01/1920,0.939281676955481,0.8230181309069766,0.5897412277061086,1.0231196620324337
11/01/1920,1.058468772206024,0.8952732311919632,0.43560868710240275,1.5623065777024143
12/01/1920,1.1230778220246829,1.224456462905185,1.1036708249366023,1.671579731066743
1/01/1921,1.1461911240281586,1.3685965335369537,0.8918505710599767,3.3492905878613284
2/01/1921,1.8995057643998834,2.4714868749587726,0.5650034104979222,8.114130580389775
3/01/1921,1.3246942402846262,1.3575073696411182,0.772077067122155,3.550649680443773
4/01/1921,1.1205117481508258,1.0507062596592107,0.7187908675342766,1.3678888712192896
5/01/1921,1.0264562237421968,0.9174266553399538,0.7378345033639906,1.026690056221377
6/01/1921,1.0254191769807703,1.0022642716657615,0.841516206985042,1.0607952672337242
7/01/1921,1.025338970905236,1.0394232232299725,0.9454439615551765,1.0587913562769817
8/01/1921,1.0198285047896352,1.0408130713040442,0.9976221583437336,1.0378203431393234
9/01/1921,0.9986825369269383,1.0111937632411225,1.0009371253422257,1.013359326641129
10/01/1921,0.9931818348930622,0.9983311025201935,0.9969575449485515,1.1044419481867005
11/01/1921,1.086275140067047,0.8860550362814822,0.5478434987109491,1.555213371391194
12/01/1921,1.175653858536249,1.270748712012115,1.1408752344039421,1.5661014917760596
1/01/1922,1.0261960284329243,1.1028816810856614,0.9243081505501587,1.2632214836655618
2/01/1922,1.0420296855951758,1.0864878500963024,1.4846806730803388,3.5073275428269564
3/01/1922,1.1515099759253613,1.2124071448130602,1.3049407779525142,8.529526496087438
4/01/1922,1.121895055964437,1.078804383583192,1.0831896095989697,2.3574834625316323
5/01/1922,1.0584347304140425,0.9882224183528797,0.9054699942246528,1.2314901740079218
6/01/1922,1.0342783615750402,1.0126358625646912,0.9928852714758745,1.1789556192654667
7/01/1922,1.0298887908841168,1.037710572540364,1.037584745968984,1.1238950906270382
8/01/1922,1.0178487077008933,1.0308552578048682,1.0341642648582339,1.062853406931748
9/01/1922,1.0056158493744154,1.0115742924903914,1.016924883256835,1.0190496343314563
10/01/1922,0.9798383832283201,0.9289629735424865,0.6760572040546632,1.0802675224581004
11/01/1922,1.0819606341411205,0.8427903514733525,0.5676793259713099,1.3126854352024255
12/01/1922,1.0940059174227152,1.188155254520943,1.2049558543938048,1.6937247558040873
1/01/1923,1.2902015776021059,1.3465010232758923,0.9156415152423427,6.177929023717206
2/01/1923,1.8206851306451157,1.7818594907497245,0.7915270042345043,6.816923299380167
3/01/1923,1.1801661355714033,1.1326686120751497,0.9009893904257349,2.6743912127388962
4/01/1923,0.9850700704370994,0.8310940546741288,0.9209780672241205,1.1020235424763347
5/01/1923,1.0024226464694652,0.9039678156876724,0.7813397232007874,1.0829281685771683
6/01/1923,0.9481275067002612,0.8863610078819099,0.7544854773427382,0.9378884798815347
7/01/1923,1.0051381994552422,0.9855015603802204,0.9385020405843988,1.0162862209467212
8/01/1923,1.0054185030294018,1.0016746751370644,0.9892561723253177,1.012648867928839
9/01/1923,0.9574447805499933,1.012178043802563,0.9536319734760844,1.6773193147581613
10/01/1923,0.9022640739786397,0.8886716393164893,0.6982708510511018,0.783288512281456
11/01/1923,0.96685165206598,0.901481731074176,0.7006084775879828,1.3616991480461031
12/01/1923,1.070684114119582,1.0271153313676655,0.9621443523781686,1.861686030989198
1/01/1924,1.0188046789261973,1.0898772639849832,0.9229975338619797,1.2614700562972623
2/01/1924,1.0537378843135528,1.136906616420528,1.5214168460482351,1.7841364561535584
3/01/1924,1.083401550948475,1.0847054424076152,1.0136819833689412,1.3021874297112899
4/01/1924,1.0376163368689078,0.9281335065360083,0.9585836057034542,1.17962713297146
5/01/1924,0.9834651447322637,0.9816664282859057,0.9960535932090522,1.1034868802231803
6/01/1924,1.0031003324931276,1.0040600182813348,1.003993241447608,1.0355409903648007
7/01/1924,1.0027880344458293,1.003486672519535,1.003704855106676,1.0221808126574685
8/01/1924,0.9995221326832449,1.0016308546817507,1.0032105271420628,1.0120620703026901
9/01/1924,1.0005901319722332,1.0025068553653267,1.0026057934739518,1.0130687143784955
10/01/1924,0.9579229519460716,0.7241250680645768,0.33649292147030996,0.6834484971814061
11/01/1924,1.085652675556708,0.7977552845675087,0.440591771238541,1.1687371835625093
12/01/1924,1.134361424833636,1.202903037230044,1.0450735714181967,1.5953946874888711
1/01/1925,0.9709857351618038,1.080059072103314,0.7890970474856175,1.2749040362467645
2/01/1925,1.0028584815908452,1.0494579315660064,1.2280105721375476,3.382246463737299
3/01/1925,1.0915764396910856,1.068266017795658,0.9563929541511413,4.769934625603225
4/01/1925,1.0285487151131107,0.9136192222881041,0.7964526791257213,1.4671183070075509
5/01/1925,0.9573717659340567,0.8402367184427615,0.7908160621727729,1.155810192243657
6/01/1925,0.9317674962770084,0.8648565599524364,0.697334659980521,1.0405322812803675
7/01/1925,1.0104125368230454,0.9915315939434145,0.9332760457850611,1.118873267533094
8/01/1925,1.0116478780912717,1.016148200379667,1.025433446985316,1.0519692298108787
9/01/1925,1.0052865780664972,1.0082826072084927,0.9770962922152155,1.039738465116893
10/01/1925,0.976478181255817,0.9715385938707496,0.9398730892855147,0.9599733921058146
11/01/1925,1.0711419843639909,0.8782606088228735,0.5392348756335479,1.6363559309600129
12/01/1925,1.0939689519368774,1.0407035500098107,1.008067044054358,1.6458785296237788
1/01/1926,1.1007034538106675,1.2690624339877021,0.9171162223419494,1.16679521053006
2/01/1926,0.9999194499100865,1.0390303868466497,1.3641438497815543,2.0868994975379893
3/01/1926,1.074464371580716,1.1006105913451418,1.0928452859362483,3.667890255432889
4/01/1926,0.8789132621061406,0.7979621794096553,1.2004570329682944,1.2016641561068386
5/01/1926,0.9704177471498221,0.8398793840341957,1.0087990795724295,1.309292101479496
6/01/1926,0.9841162200300811,0.9720644458459478,1.0265635425366924,1.2154023200494253
7/01/1926,1.0012672601104229,1.0062667696141532,1.0528395495101979,1.1304280786597714
8/01/1926,1.0036819216197386,1.0093701674125555,1.0337633463639817,1.0669594443673407
9/01/1926,1.0028350968027984,1.0067073530519077,1.0202234007913127,1.017102738600138
10/01/1926,0.9231285141189712,0.7802068374881597,0.7165913034205986,0.9318313792168933
11/01/1926,1.120646255819967,1.0164288672571982,0.5571055782304802,1.4378032962236318
12/01/1926,1.100600551303852,1.0562711500586677,0.9376188366009359,1.7712305290329364
1/01/1927,1.083634184410277,1.126999911832708,0.7716452131719523,1.4859662230881863
2/01/1927,1.2750742068932595,1.1417951518178437,1.1047546041022487,5.5129917240627915
3/01/1927,1.4808729513280656,1.1514922080593413,0.5832666380100722,4.033858264490475
4/01/1927,1.1628415796554956,0.862328656758838,0.8443382104416313,1.4901515420386873
5/01/1927,1.0037239796253177,0.8989195185620679,0.858695138865959,1.0319070722356753
6/01/1927,0.9011106325789671,0.8519137378916043,0.87074325984593,0.9184839761721427
7/01/1927,1.0118499709039208,1.0073200057233822,0.9729681414474487,1.0331505056679646
8/01/1927,1.021962356905841,1.0375550261522304,1.0215699608546474,1.0353859933704492
9/01/1927,1.0099538032186866,1.0182725355217146,1.0183178998151452,1.014855963783345
10/01/1927,0.958799783243366,0.8392043768741136,0.652975233629338,0.9119422990341063
11/01/1927,1.0148130532112722,0.846050281445613,0.48441061324530205,1.3827869836616398
12/01/1927,1.1146316443155515,1.0888209689401,1.0778132613468954,1.662799713903434
1/01/1928,0.9758526438698647,1.007345244917023,0.8785129611875035,1.24243435650522
2/01/1928,1.0301595915986554,1.091732474078549,1.3315636325790619,1.6485172853529284
3/01/1928,1.0615759292259896,1.0904497426007398,0.9912854725807253,1.741715623318554
4/01/1928,1.0259644496671119,0.955576427325867,0.9452930505397573,2.695220653559768
5/01/1928,1.0074040397961488,0.9478151544126893,0.8255998663159888,1.3751492396018992
6/01/1928,0.9963801829426082,0.9621013701723243,0.8991525558850078,1.2129762931122254
7/01/1928,1.0043273204721679,0.9985606794585415,0.9775015679979573,1.11590576284423
8/01/1928,1.0049608461725865,1.0072501395407891,1.0025974638003061,1.0541720549947378
9/01/1928,1.0035109584128719,1.0082108980357605,1.0072081384951077,1.0188086221356472
10/01/1928,0.9676841241535943,0.9638888627732685,0.9295637172011688,0.9569621334643225
11/01/1928,1.0130675496308121,0.8457513510691815,0.6347957709499306,1.4491720928682559
12/01/1928,1.1309245898122076,1.1141811127068113,1.1356490214703652,1.7307418813032807
1/01/1929,0.9604005862249017,1.0730857918104373,0.8310988211579535,1.35614180367942
2/01/1929,1.0097602325230763,1.072698965523907,1.3516714037901256,1.7543209300688438
3/01/1929,1.0764315113395984,1.0495045728377028,0.946534464560707,1.3727312214972651
4/01/1929,0.9987791526947137,0.8996650842357432,0.8409539013158622,1.2148550022126947
5/01/1929,1.007630108149063,0.9757097801521117,0.9314916222634421,1.28531048958318
6/01/1929,0.986483358833957,0.9934590529121425,0.8738840907800176,0.7523147071159715
7/01/1929,1.0049863137912765,1.0049863137912765,1.000188461512226,1.065980829737808
8/01/1929,1.0044718638887313,1.0059026232097865,1.0002147402433403,1.0263299322833852
9/01/1929,1.0021839736437237,1.0040765849137772,1.00202548541267,1.0195241348453012
10/01/1929,0.961424231825256,0.9507772064854818,0.9132214899012999,0.9719353241855775
11/01/1929,1.002217977010485,1.0011235679998622,0.9967831204139376,1.0129015424519876
12/01/1929,1.16994864538521,1.315438376891904,1.3522473778186705,1.475984700005842
1/01/1930,1.0954691383480897,1.2668823377813616,0.8897083525847584,1.2023767063373785
2/01/1930,1.0420812094516851,1.1361678945307196,1.279904107647003,1.8529399027341509
3/01/1930,1.093116786719083,1.2654053107022576,1.0325963780725471,3.1062431751191832
4/01/1930,1.0390942944367902,1.0740107130149283,1.0737431731849514,1.42275977724945
5/01/1930,1.0396990333911205,1.0529370010150694,0.9304454421867968,1.3100457147104645
6/01/1930,1.0446509972001428,1.0876920931477319,0.9919165941583107,1.2253434418819278
7/01/1930,1.0321092146356858,1.0776999016205435,1.0323154876134883,1.136566368257629
8/01/1930,1.0157467844372743,1.040447026987827,1.0288421385878552,1.0618603226309642
9/01/1930,1.0055957535974662,1.0176325517871818,1.002016245721071,1.0301831972540358
10/01/1930,0.9616485957323183,0.9569059001597012,0.8786608867660436,0.9444244852845587
11/01/1930,1.061707438983192,0.8808980421887349,0.5384169073041086,1.5445275091310906
12/01/1930,1.0185305223508037,0.9615720814738964,0.9583914417351332,1.5225086027534633
1/01/1931,1.110693103241866,1.1807785983564931,0.8078473976946801,1.266075169195313
2/01/1931,1.014915684863711,1.0539610633389156,1.286160405341137,2.148689406160633
3/01/1931,1.166266535637511,1.1741283800304911,0.9924202412016528,1.297548049863196
4/01/1931,1.0347921506834394,1.0232436075043094,0.9378099505973132,1.2576209129435778
5/01/1931,1.0123154634814127,0.910322584439229,1.010208116251532,1.0766888455300236
6/01/1931,0.8404146414962258,0.8345304003482498,1.1233322475042216,0.7600567723157537
7/01/1931,1.004232819993229,1.0056618430645632,1.0003925663663307,1.0260637096704885
8/01/1931,1.0044707376059332,1.00450641659394,1.0012316379198412,1.019808776467439
9/01/1931,1.0022117893792102,1.0026057934739518,1.0015864404356407,1.0164690667578207
10/01/1931,0.9421566769060705,0.9303967138023642,0.7516038396940447,0.9092568058688361
11/01/1931,1.033203869142355,0.8273176841424951,0.5003653271933827,1.4096655729707308
12/01/1931,1.070723744477567,1.2272181466251353,1.232185039599202,1.5030386353108285
1/01/1932,0.9724114260178162,1.038013348789133,0.7773398260805896,1.7990114284986425
2/01/1932,1.0753960083393437,1.272101425847935,1.1889329751734954,6.739430926891228
3/01/1932,1.123927124998816,1.1752047053802386,0.9929117133904533,2.9187388986412297
4/01/1932,0.9997534983977164,0.9638165564003891,0.8901815567732253,1.2352062950700573
5/01/1932,0.9716593228615109,0.9126094870705831,0.8590515905873098,1.11124093515639
6/01/1932,1.0041352818757197,1.009237420669076,0.9336799232269201,1.1402147553140136
7/01/1932,1.0080777610116751,1.0218337730624019,0.9812739679677981,1.0867257165210205
8/01/1932,1.0039194249174213,1.008060279820696,1.003042707777277,1.0295645893862326
9/01/1932,1.0019568848640874,1.005990505214105,1.0021448721493047,1.0112098816751034
10/01/1932,1.001543980245835,1.0046162575647977,1.0038885536802709,1.010939132538394
11/01/1932,0.9840478467237497,0.9432412681984191,0.814634076655665,1.240891174348451
12/01/1932,1.1411672831539363,1.1077299007551789,1.105575289351769,1.7234512585594197
1/01/1933,1.1143043012091678,1.2402312659501604,0.8307764777085089,1.3037415077123415
2/01/1933,1.0409222800268112,1.0310155176353542,1.0865519001187698,1.945013033786916
3/01/1933,1.094718761138784,1.074656541642381,1.0282534836901918,1.3107024229482274
4/01/1933,1.0513915820867838,1.0390173906269615,0.9283055752756088,1.3097285834339802
5/01/1933,0.9946354590128869,0.8756563001413109,0.8149441435157633,0.9995252818056264
6/01/1933,1.0074920132242544,1.0029983418937207,0.9894049898021363,1.066551517819949
7/01/1933,1.0036274047314904,1.0044903322238679,0.9957787908465291,1.0248255430172484
8/01/1933,1.0055092438349034,1.0046776842221536,1.0015370130550731,1.0226589783282352
9/01/1933,1.0011078236040074,1.0047470483896526,0.9877031865332687,1.0136288918994383
10/01/1933,0.9689824451850144,0.8817253732646977,0.9103460954720168,0.9138008094338281
11/01/1933,1.0001987473825638,0.9983123249614861,0.9919514820689928,1.0078070087924704
12/01/1933,1.115769675692578,1.2372290827864143,1.279733873794686,1.5418597307210506
1/01/1934,0.9877601387810059,1.108079705703363,0.9736714846469735,1.2369680814865422
2/01/1934,1.1318096139457046,1.25728140291174,1.26432637230822,2.4485866370255067
3/01/1934,1.1539650313115932,1.1458736641896732,1.1378102265382921,2.9965495770301644
4/01/1934,1.0648300215975577,1.0888645059112096,1.1059712946017184,1.580056986327773
5/01/1934,1.0096597998399175,0.9974354380400238,0.9484952364413223,1.3135974979363447
6/01/1934,0.968505480379703,0.9688836168343691,0.9047533991662452,1.1036057437240636
7/01/1934,1.0046120141406951,1.0116676642968243,1.0146936209249393,1.0948797532396604
8/01/1934,1.00375460118568,1.009301220733224,1.0110723871094534,1.0334047205971875
9/01/1934,0.9979758388155558,1.005780429052549,1.006690557400261,1.0207565696135579
10/01/1934,0.9127047397131892,0.846995034214915,0.7052775222312992,0.8577606270001706
11/01/1934,1.0162570119602818,0.8187830649243958,0.4069891462017613,1.5562044001905881
12/01/1934,1.115796803880086,1.096870019634784,0.9894967626578333,1.5897460036841944
1/01/1935,1.071594896170795,1.2533776259264087,0.8893772797249868,1.2261054789955437
2/01/1935,1.0245894337596284,1.005988698286525,1.0145230628843325,2.5142163000401214
3/01/1935,1.0365835856360948,1.0860756816717596,0.9732006664621429,3.852796144728901
4/01/1935,0.9022143544466084,0.8530854558038061,1.0276012341353635,2.46019202212498
5/01/1935,0.9758571852701283,0.9226408317738323,0.7108316128839124,1.57601119218172
6/01/1935,0.9744986198563754,0.9529220035775975,0.8235288893375826,1.1894497854438166
7/01/1935,0.9890401168414329,0.9872571588372845,0.9188909017001147,1.1241230562940558
8/01/1935,1.0026674482888054,1.010014498224803,0.9759918533420536,1.0694575463781077
9/01/1935,1.0006005644282325,1.0084436088755444,1.0005200798395788,1.0382442905723532
10/01/1935,0.9541772433648277,0.8898647395772031,0.7601411370652487,0.9212361867258682
11/01/1935,1.0277871410589838,0.8579496614030666,0.639078643299753,1.3759717539198766
12/01/1935,1.0658084341218248,1.0164952886488534,0.92506170406295,1.822267530200274
1/01/1936,1.0869442210509448,1.251331249370391,0.8825932790663695,1.2507218538916631
2/01/1936,0.9893005034283573,1.1308297136074366,1.5958940948534706,3.139698590329548
3/01/1936,1.112785745746198,1.434626110507729,1.8733438511638318,7.979779182765994
4/01/1936,1.0252827442788341,0.9867044402788088,1.0921800164388815,1.3840699115702566
5/01/1936,1.0096030514324676,0.9255007792047151,1.1002263787800541,1.1861408489470755
6/01/1936,0.9040972212048922,0.8936206258237549,0.8099004180729447,0.9265785251718647
7/01/1936,1.0097827110383624,1.0369777197982821,1.0584784829579748,1.1014121169377644
8/01/1936,1.0097110064957997,1.0306914417964816,1.046079953463351,1.0712607465307644
9/01/1936,1.0049910131129052,1.0129419064821343,1.0371714446918692,1.0327028569614696
10/01/1936,0.9952865656417134,0.9897931084327544,0.9769595198871696,1.0194896727617133
11/01/1936,0.9800192928137423,0.9738587113493246,0.9664540924860148,1.0659232616329268
12/01/1936,1.1514857303792019,1.1323344086503453,1.2032673729502539,1.9997364819614647
1/01/1937,1.1316883817169845,1.2323036166386399,0.8212830310656589,1.3130653543044888
2/01/1937,1.0057784012366335,1.098708841212398,1.3689810381327054,2.3673205496270993
3/01/1937,1.202455133629839,1.5772757475100776,1.3526327783488368,5.033388150609311
4/01/1937,1.4210230364904404,2.0884573139386386,1.552596221520825,5.156771078895334
5/01/1937,1.0273716595071474,1.0425048366967256,0.9679373606837436,1.2010022118353663
6/01/1937,0.9513335575663039,0.9527224122791459,0.8860423142854,0.9951387484311105
7/01/1937,1.028785726006087,1.0525524913471527,1.0170744664436855,1.082200946442456
8/01/1937,1.0329183931168935,1.0637051169839775,1.0480297348994712,1.0687691682655314
9/01/1937,1.0178803831316343,1.037909322261364,1.0275506325529444,1.0351724776972833
10/01/1937,0.8978608414858844,0.8699802169985864,0.7888724591128272,0.9030813423674271
11/01/1937,1.0536474047440725,0.8587569520158939,0.48009707354748593,1.4570656350994287
12/01/1937,1.1754450658060964,1.1869320441333853,1.134299061143399,1.5446819016980602
1/01/1938,1.100284037953506,1.1536313290109945,0.8549095618216398,1.263545803411402
2/01/1938,1.1886970404940909,1.2779375643380366,1.3756791271999746,4.168274335124433
3/01/1938,1.1463577436741055,1.1699220767962348,1.1144189982869213,1.926901238281485
4/01/1938,1.0457961703835232,0.9696904194540675,0.9811817243981248,1.226340321844823
5/01/1938,0.96625500256953,0.8582822838070377,0.8680845653845576,0.9503407951560789
6/01/1938,0.9868575957646946,0.9611000220405427,0.9519003011146676,0.9874169513272701
7/01/1938,1.0013649551402661,1.0126709291794538,1.0353418438167077,1.0150561741050002
8/01/1938,1.0187209206434622,1.0434303762561914,1.0678470530745088,1.029885204040253
9/01/1938,1.0054086008747316,1.008414538651464,1.021013340743295,1.298076835990293
10/01/1938,0.9559533927051216,0.8805934128795081,0.6413001366022811,0.975265094738935
11/01/1938,1.0133003781811551,0.8601624367971102,0.6393873282972785,1.4964030761468865
12/01/1938,1.0954524310453018,1.0008111382217029,0.8747920337972113,1.8759185031599552
1/01/1939,0.9658387227965368,1.0088524133102268,0.833677639526217,1.3928915419453871
2/01/1939,0.9809734417540354,0.9385982088409115,0.9856120702126642,2.941284379147621
3/01/1939,1.0771568011221264,1.0536680602365032,0.9151176077270129,1.486898442695217
4/01/1939,1.0493773303596263,0.9581142216360331,0.898635731626085,1.3019287396399635
5/01/1939,0.9940617940266964,0.8927166052668435,0.8475717615398267,0.9987470821160069
6/01/1939,0.9985699617016541,0.998012878747546,0.9858756063483557,1.0363075121136314
7/01/1939,1.0002773391382014,0.9989080308935301,0.9941224037518465,1.0248721160666847
8/01/1939,1.0017392701228183,1.0035732049443826,0.9966845767419839,1.0211136970558452
9/01/1939,0.9775495673756333,0.9763771221393956,0.9687039489115934,1.553132924581354
10/01/1939,0.9013131692168488,0.8273831357839597,0.6361554181391805,0.9447206568576404
11/01/1939,0.9832362984613302,0.9537560905626923,0.9156311915663388,1.1484967261400758
12/01/1939,1.0508156789216496,1.0010768409716415,0.9264015474961722,2.0534478801060487
1/01/1940,1.0526223549056446,1.2228080093811369,0.9139300032866506,1.239522127936939
2/01/1940,0.9953634835518957,1.0904364548986747,1.4114171916790923,2.1568322925855496
3/01/1940,1.041242964773546,1.4269339213438372,1.056166724127993,5.588430252885242
4/01/1940,1.1093269608542708,1.8946137406946437,0.986127408652109,4.80609625767934
5/01/1940,0.9976203851336419,0.966465188086436,0.9876351961014769,1.185205581220962
6/01/1940,0.9931472935654938,1.0109897648227057,0.9539852051228983,1.0825936120564839
7/01/1940,1.0130868277564617,1.0554738711171492,1.0483994192215405,1.0817879014938248
8/01/1940,1.0154968809736489,1.0526183375992861,1.0631179797272938,1.0528456799544088
9/01/1940,1.0034092263900005,1.0241309017898097,1.033719349395505,1.0221774677442275
10/01/1940,0.9623483012750552,0.8953941310295813,0.6372188700039096,0.8908411302377293
11/01/1940,1.0689011201797416,0.82645492746055,0.49014545650433355,1.3896064809443514
12/01/1940,1.1163088534894774,1.1838673796090264,1.1999801982889038,1.530757971262729
1/01/1941,1.2911985563650112,1.8034466140293528,0.8878609628638906,3.9012342421139645
2/01/1941,1.2568129725748218,1.5016613860631804,1.209524380874265,3.096323170479926
3/01/1941,1.0571966814133122,1.1156107125574837,1.1989180013102423,1.7554823006691498
4/01/1941,0.9080323681904254,0.8042236923711719,1.0700923344613624,0.9821361110894271
5/01/1941,0.9007274651197499,0.8156714001246819,0.7914110735643235,0.936143804842799
6/01/1941,0.9557599028265399,0.919877831222814,0.8952351824976205,0.9689344282236504
7/01/1941,0.9834449425703625,0.9727557520061975,0.9590681404185054,0.9865096089113092
8/01/1941,1.011709729164676,1.0347688671291124,1.049699725363021,1.0201889968981772
9/01/1941,1.009455265009006,1.028387459396423,1.0233579923808611,1.024108405412841
10/01/1941,0.9486559215026263,0.8509636826659402,0.556189652652154,0.8439319390888129
11/01/1941,1.0372957895915473,0.820415024618585,0.46781897826362473,1.3888614466880755
12/01/1941,1.1025821446450126,1.2372417480129316,1.1634430831093732,1.655573969215908
1/01/1942,1.0897201702595156,1.2772377995704725,0.9318044231187228,1.9242172888359068
2/01/1942,1.4347085579037413,2.0832817406279722,1.3873923027749915,4.635981991277346
3/01/1942,1.3522605885924643,1.580371078115691,0.9872587159836917,3.13377103018837
4/01/1942,0.8595191026966783,0.7830291985768193,0.949795675528716,1.3138721318722708
5/01/1942,0.8645116671087164,0.7191595476407934,0.7488364065065882,0.9249024693441495
