 "GAGE No.    5:  K,I,J Coord. =     1,  133,  129;  STREAM SEGMENT =    12;  REACH =   153 "
     "DATA: Time           Stage            Flow           Depth           Width      Midpt-Flow         Precip.              ET          Runoff     Conductance        HeadDiff       Hyd.Grad."
     5.8800000E+02   8.2880267E+02   4.3292200E+05   8.0968314E-01   2.5000000E+01   4.3408778E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   9.2918761E-02   9.2918761E-02
     5.8900000E+02   8.2877234E+02   4.0619478E+05   7.7933890E-01   2.5000000E+01   4.0731428E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   8.9231618E-02   8.9231618E-02
     5.9000000E+02   8.2874408E+02   3.8192272E+05   7.5108773E-01   2.5000000E+01   3.8300412E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   8.6194158E-02   8.6194158E-02
     5.9100000E+02   8.2871796E+02   3.6000034E+05   7.2494930E-01   2.5000000E+01   3.6104809E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   8.3510533E-02   8.3510533E-02
     5.9200000E+02   8.2869995E+02   3.4522388E+05   7.0697117E-01   2.5000000E+01   3.4624900E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   8.1709206E-02   8.1709206E-02
     5.9300000E+02   8.2868018E+02   3.2926272E+05   6.8720675E-01   2.5000000E+01   3.3026662E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   8.0018073E-02   8.0018073E-02
     5.9400000E+02   8.2865912E+02   3.1126794E+05   6.6613042E-01   2.5000000E+01   3.1225425E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   7.8615591E-02   7.8615591E-02
     5.9500000E+02   8.2864117E+02   2.9774344E+05   6.4822131E-01   2.5000000E+01   2.9871044E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   7.7076152E-02   7.7076152E-02
     5.9600000E+02   8.2863055E+02   2.8925572E+05   6.3757485E-01   2.5000000E+01   2.9021819E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   7.6715127E-02   7.6715127E-02
     5.9700000E+02   8.2862396E+02   2.8578516E+05   6.3097626E-01   2.5000000E+01   2.8674766E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   7.6717608E-02   7.6717608E-02
     5.9800000E+02   8.2862256E+02   2.8506566E+05   6.2956512E-01   2.5000000E+01   2.8603925E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   7.7601820E-02   7.7601820E-02
     5.9900000E+02   8.2861731E+02   2.7980638E+05   6.2435311E-01   2.5000000E+01   2.8077297E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   7.7040829E-02   7.7040829E-02
     6.0000000E+02   8.2860266E+02   2.6833659E+05   6.0966676E-01   2.5000000E+01   2.6927669E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   7.4931510E-02   7.4931510E-02
     6.0100000E+02   8.2858484E+02   2.5513325E+05   5.9187275E-01   2.5000000E+01   2.5604523E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   7.2689675E-02   7.2689675E-02
     6.0200000E+02   8.2856866E+02   2.4382555E+05   5.7565951E-01   2.5000000E+01   2.4471594E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   7.0967913E-02   7.0967913E-02
     6.0300000E+02   8.2856061E+02   2.3792347E+05   5.6759936E-01   2.5000000E+01   2.3881130E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   7.0763618E-02   7.0763618E-02
     6.0400000E+02   8.2855023E+02   2.3078944E+05   5.5725193E-01   2.5000000E+01   2.3166417E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   6.9720149E-02   6.9720149E-02
     6.0500000E+02   8.2853802E+02   2.2268769E+05   5.4506624E-01   2.5000000E+01   2.2354547E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   6.8369284E-02   6.8369284E-02
     6.0600000E+02   8.2852625E+02   2.1469536E+05   5.3325891E-01   2.5000000E+01   2.1553809E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   6.7171022E-02   6.7171022E-02
     6.0700000E+02   8.2851447E+02   2.0548209E+05   5.2147394E-01   2.5000000E+01   2.0630970E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   6.5963954E-02   6.5963954E-02
     6.0800000E+02   8.2850092E+02   1.9630914E+05   5.0792152E-01   2.5000000E+01   1.9711734E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   6.4417951E-02   6.4417951E-02
     6.0900000E+02   8.2848755E+02   1.8803886E+05   4.9457756E-01   2.5000000E+01   1.8882925E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   6.2998228E-02   6.2998228E-02
     6.1000000E+02   8.2847272E+02   1.8067284E+05   4.7971845E-01   2.5000000E+01   1.8142470E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   5.9927166E-02   5.9927166E-02
     6.1100000E+02   8.2845721E+02   1.7103286E+05   4.6422487E-01   2.5000000E+01   1.7176434E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   5.8303285E-02   5.8303285E-02
     6.1200000E+02   8.2844550E+02   1.6245458E+05   4.5248502E-01   2.5000000E+01   1.6318381E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   5.8123771E-02   5.8123771E-02
     6.1300000E+02   8.2843408E+02   1.5637359E+05   4.4107491E-01   2.5000000E+01   1.5708964E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   5.7072788E-02   5.7072788E-02
     6.1400000E+02   8.2842480E+02   1.5053166E+05   4.3182111E-01   2.5000000E+01   1.5123867E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   5.6352533E-02   5.6352533E-02
     6.1500000E+02   8.2841559E+02   1.4521064E+05   4.2262796E-01   2.5000000E+01   1.4590722E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   5.5520970E-02   5.5520970E-02
     6.1600000E+02   8.2840668E+02   1.4011547E+05   4.1371691E-01   2.5000000E+01   1.4080191E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   5.4711729E-02   5.4711729E-02
     6.1700000E+02   8.2839801E+02   1.3522162E+05   4.0502816E-01   2.5000000E+01   1.3589805E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   5.3914402E-02   5.3914402E-02
     6.1800000E+02   8.2839032E+02   1.3033733E+05   3.9731550E-01   2.5000000E+01   1.3100573E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   5.3275507E-02   5.3275507E-02
     6.1900000E+02   8.2838135E+02   1.2603307E+05   3.8836682E-01   2.5000000E+01   1.2668979E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   5.2343510E-02   5.2343510E-02
     6.2000000E+02   8.2837323E+02   1.2166176E+05   3.8022453E-01   2.5000000E+01   1.2230924E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   5.1607676E-02   5.1607676E-02
     6.2100000E+02   8.2836609E+02   1.1731028E+05   3.7309110E-01   2.5000000E+01   1.1795041E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   5.1020786E-02   5.1020786E-02
     6.2200000E+02   8.2835846E+02   1.1331347E+05   3.6550808E-01   2.5000000E+01   1.1394430E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   5.0280508E-02   5.0280508E-02
     6.2300000E+02   8.2835193E+02   1.0917097E+05   3.5895738E-01   2.5000000E+01   1.0979497E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   4.9736295E-02   4.9736295E-02
     6.2400000E+02   8.2834479E+02   1.0547852E+05   3.5179856E-01   2.5000000E+01   1.0609354E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   4.9019810E-02   4.9019810E-02
     6.2500000E+02   8.2833759E+02   1.0186541E+05   3.4460360E-01   2.5000000E+01   1.0247156E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   4.8313610E-02   4.8313610E-02
     6.2600000E+02   8.2833051E+02   9.8367258E+04   3.3749875E-01   2.5000000E+01   9.8964781E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   4.7625300E-02   4.7625300E-02
     6.2700000E+02   8.2832349E+02   9.4974320E+04   3.3050469E-01   2.5000000E+01   9.5564078E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   4.7006384E-02   4.7006384E-02
     6.2800000E+02   8.2831665E+02   9.1695438E+04   3.2364425E-01   2.5000000E+01   9.2278055E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   4.6437692E-02   4.6437692E-02
     6.2900000E+02   8.2831104E+02   8.8257875E+04   3.1805909E-01   2.5000000E+01   8.8836312E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   4.6104513E-02   4.6104513E-02
     6.3000000E+02   8.2830286E+02   8.5840469E+04   3.0988142E-01   2.5000000E+01   8.6407344E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   4.5182388E-02   4.5182388E-02
     6.3100000E+02   8.2829614E+02   8.2772664E+04   3.0316493E-01   2.5000000E+01   8.3332586E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   4.4628173E-02   4.4628173E-02
     6.3200000E+02   8.2828918E+02   7.9996211E+04   2.9619271E-01   2.5000000E+01   8.0547789E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   4.3963145E-02   4.3963145E-02
     6.3300000E+02   8.2828290E+02   7.7156430E+04   2.8989029E-01   2.5000000E+01   7.7701234E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   4.3423608E-02   4.3423608E-02
     6.3400000E+02   8.2827808E+02   7.4115062E+04   2.8511393E-01   2.5000000E+01   7.4656227E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   4.3133959E-02   4.3133959E-02
     6.3500000E+02   8.2827344E+02   7.1288648E+04   2.8042918E-01   2.5000000E+01   7.1825336E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   4.2776618E-02   4.2776618E-02
     6.3600000E+02   8.2826617E+02   6.9364695E+04   2.7320415E-01   2.5000000E+01   6.9890656E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   4.1921370E-02   4.1921370E-02
     6.3700000E+02   8.2826007E+02   6.6836406E+04   2.6708624E-01   2.5000000E+01   6.7355719E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   4.1391756E-02   4.1391756E-02
     6.3800000E+02   8.2825592E+02   6.3972609E+04   2.6291308E-01   2.5000000E+01   6.4489348E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   4.1186884E-02   4.1186884E-02
     6.3900000E+02   8.2825098E+02   6.1755250E+04   2.5797838E-01   2.5000000E+01   6.2266340E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   4.0736642E-02   4.0736642E-02
     6.4000000E+02   8.2822711E+02   5.4423730E+04   2.3414722E-01   2.5000000E+01   5.4895152E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   3.7574790E-02   3.7574790E-02
     6.4100000E+02   8.2820673E+02   4.6699656E+04   2.1374103E-01   2.5000000E+01   4.7155477E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   3.6331154E-02   3.6331154E-02
     6.4200000E+02   8.2818823E+02   4.0113141E+04   1.9525133E-01   2.5000000E+01   4.0554789E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   3.5201810E-02   3.5201810E-02
     6.4300000E+02   8.2817090E+02   3.4307957E+04   1.7792428E-01   2.5000000E+01   3.4735832E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   3.4103598E-02   3.4103598E-02
     6.4400000E+02   8.2815265E+02   2.8579131E+04   1.5967178E-01   2.5000000E+01   2.8998105E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   3.3394378E-02   3.3394378E-02
     6.4500000E+02   8.2813599E+02   2.3727213E+04   1.4300831E-01   2.5000000E+01   2.4133182E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   3.2357752E-02   3.2357752E-02
     6.4600000E+02   8.2811969E+02   1.9321564E+04   1.2668006E-01   2.5000000E+01   1.9713805E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   3.1263631E-02   3.1263631E-02
     6.4700000E+02   8.2810327E+02   1.5260478E+04   1.1028726E-01   2.5000000E+01   1.5638282E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   3.0113002E-02   3.0113002E-02
     6.4800000E+02   8.2808643E+02   1.1502102E+04   9.3435317E-02   2.5000000E+01   1.1864243E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   2.8864516E-02   2.8864516E-02
     6.4900000E+02   8.2806903E+02   8.0025425E+03   7.6034442E-02   2.5000000E+01   8.3482852E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   2.7557472E-02   2.7557472E-02
     6.5000000E+02   8.2805023E+02   4.7702642E+03   5.7245180E-02   2.5000000E+01   5.0974575E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   2.6079003E-02   2.6079003E-02
     6.5100000E+02   8.2802740E+02   1.7997573E+03   3.4395069E-02   2.5000000E+01   2.1208213E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   2.5590433E-02   2.5590433E-02
     6.5200000E+02   8.2799451E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   3.0316607E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   1.0609106E-01   1.0609106E-01
     6.5300000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   1.8906029E-01   1.8906029E-01
     6.5400000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   2.3604660E-01   2.3604660E-01
     6.5500000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   2.6968428E-01   2.6968428E-01
     6.5600000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   2.9734400E-01   2.9734400E-01
     6.5700000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   3.2187542E-01   3.2187542E-01
     6.5800000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   3.4452748E-01   3.4452748E-01
     6.5900000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   3.6591396E-01   3.6591396E-01
     6.6000000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   3.8635677E-01   3.8635677E-01
     6.6100000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   4.0606207E-01   4.0606207E-01
     6.6200000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   4.2516595E-01   4.2516595E-01
     6.6300000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   4.4376591E-01   4.4376591E-01
     6.6400000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   4.6193931E-01   4.6193931E-01
     6.6500000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   4.7974876E-01   4.7974876E-01
     6.6600000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   4.9724710E-01   4.9724710E-01
     6.6700000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   5.1447773E-01   5.1447773E-01
     6.6800000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   5.3147757E-01   5.3147757E-01
     6.6900000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   5.4828268E-01   5.4828268E-01
     6.7000000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   5.6492519E-01   5.6492519E-01
     6.7100000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   5.8440208E-01   5.8440208E-01
     6.7200000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   6.0391980E-01   6.0391980E-01
     6.7300000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   6.2334108E-01   6.2334108E-01
     6.7400000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   6.4271098E-01   6.4271098E-01
     6.7500000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   6.6207910E-01   6.6207910E-01
     6.7600000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   6.8147856E-01   6.8147856E-01
     6.7700000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   7.0092422E-01   7.0092422E-01
     6.7800000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   7.2042859E-01   7.2042859E-01
     6.7900000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   7.4000710E-01   7.4000710E-01
     6.8000000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   7.5967747E-01   7.5967747E-01
     6.8100000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   7.7945441E-01   7.7945441E-01
     6.8200000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   7.9934829E-01   7.9934829E-01
     6.8300000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   8.1936586E-01   8.1936586E-01
     6.8400000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   8.3950442E-01   8.3950442E-01
     6.8500000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   8.5976434E-01   8.5976434E-01
     6.8600000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   8.8014591E-01   8.8014591E-01
     6.8700000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   9.0064794E-01   9.0064794E-01
     6.8800000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   9.2126864E-01   9.2126864E-01
     6.8900000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   9.4200593E-01   9.4200593E-01
     6.9000000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   9.6285713E-01   9.6285713E-01
     6.9100000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   9.8381948E-01   9.8381948E-01
     6.9200000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   1.0000000E+00   1.0000000E+00
     6.9300000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   1.0000000E+00   1.0000000E+00
     6.9400000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   1.0000000E+00   1.0000000E+00
     6.9500000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   1.0000000E+00   1.0000000E+00
     6.9600000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   1.0000000E+00   1.0000000E+00
     6.9700000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   1.0000000E+00   1.0000000E+00
     6.9800000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   1.0000000E+00   1.0000000E+00
     6.9900000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   1.0000000E+00   1.0000000E+00
     7.0000000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   1.0000000E+00   1.0000000E+00
     7.0100000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   1.0000000E+00   1.0000000E+00
     7.0200000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   1.0000000E+00   1.0000000E+00
     7.0300000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   1.0000000E+00   1.0000000E+00
     7.0400000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   1.0000000E+00   1.0000000E+00
     7.0500000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   1.0000000E+00   1.0000000E+00
     7.0600000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   1.0000000E+00   1.0000000E+00
     7.0700000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   1.0000000E+00   1.0000000E+00
     7.0800000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   1.0000000E+00   1.0000000E+00
     7.0900000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   1.0000000E+00   1.0000000E+00
     7.1000000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   1.0000000E+00   1.0000000E+00
     7.1100000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   1.0000000E+00   1.0000000E+00
     7.1200000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   1.0000000E+00   1.0000000E+00
     7.1300000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   1.0000000E+00   1.0000000E+00
     7.1400000E+02   8.2799298E+02   0.0000000E+00   0.0000000E+00   2.5000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.5092500E+04   1.0000000E+00   1.0000000E+00
