SWBM_id	subws_ID	SWBM_LU	SWBM_IRR	MF_Area_m2	WATERSOURC	WHC	Initial_fill_fraction	max_infil_rate	runoff_ISEG	WL_2_CP_Yr	ILR_Flag
55	8	1	2	687051.9423	2	0.1384500577441	0.591815777	0.545866618	3	2001	FALSE
56	1	1	2	335744.4692	2	0.1771039976293	0.680907133	0	3	2006	FALSE
57	6	1	2	97452.36985	2	0.1039664829857	0.562794174	6.380559719	3	0	FALSE
58	5	1	555	374.4486794	999	0.1316629438458	0	0.345616614	3	0	FALSE
59	1	1	2	30827.82057	2	0.0824113961739	0.314254241	1.099139887	3	1996	TRUE
60	1	1	2	284759.7259	2	0.1760218174765	0.741767022	0	3	0	FALSE
61	1	1	2	20548.30403	2	0.1560125566656	0.708635947	0.327379421	3	0	FALSE
62	1	1	2	136182.7889	2	0.082021	0.445825	1.1016	3	0	FALSE
63	1	1	2	1884.690515	2	0.082021	0.311	1.1016	3	1996	TRUE
64	1	1	2	269502.6149	2	0.1383038823785	0.671331639	0.31680703	3	0	FALSE
65	5	1	2	64899.39634	2	0.0801258629643	0.432697701	1.65544985	3	0	FALSE
66	3	1	2	101503.5557	2	0.164042	0.7229	0.36053182	3	0	FALSE
67	1	1	2	31585.92929	2	0.1631677233972	0.721419872	0.419840077	3	0	TRUE
68	3	1	2	47655.91006	2	0.164042	0.7229	0.333504	3	0	FALSE
69	1	1	2	13537.54677	2	0.082021	0.445825	1.087516373	3	0	FALSE
70	6	1	2	23610.34376	2	0.1615073419465	0.718552553	0.364608	3	0	FALSE
71	1	1	2	10781.83693	2	0.1043582013382	0.458468038	0.810028855	3	2005	FALSE
72	4	1	2	272186.4859	2	0.1008561884308	0.549307735	0.970946125	3	2015	FALSE
73	6	1	2	19944.2112	2	0.1067705062054	0.57426719	4.259628042	3	0	FALSE
74	1	1	2	143969.3593	2	0.0612072591765	0.257357269	9.768127592	3	0	FALSE
75	1	1	2	133784.1979	2	0.1394357	0.594705882	0.314496	3	2006	TRUE
76	1	1	2	505.1970847	2	0.1394357	0.674	0.314496	3	0	FALSE
77	6	1	2	201495.3094	2	0.0847378209531	0.463594148	0	3	0	FALSE
78	1	1	2	127514.1248	2	0.1146498675139	0.603532892	0.797395653	3	0	FALSE
79	1	1	999	38076.62117	5	0.0745232422141	0	3.378220744	3	0	FALSE
80	1	1	2	365763.2406	2	0.1371562863772	0.587964645	0	3	1996	FALSE
81	4	1	2	154921.11	2	0.1394357	0.674	0.314496	3	0	FALSE
82	1	1	2	42032.83213	2	0.0467670019887	0.111744773	0	3	0	FALSE
83	1	1	2	25633.74882	2	0.082021	0.445825	1.1016	3	0	FALSE
84	3	1	2	38161.76611	3	0.1558399	0.708315789	0.31104	3	0	FALSE
85	6	1	2	53827.27451	2	0.1394674331047	0.674081885	0.314584381	3	0	FALSE
86	1	1	2	26930.09875	2	0.082021	0.311	1.1016	3	1996	TRUE
87	3	1	2	253276.7162	2	0.1635894171443	0.722129816	0.333174915	3	0	FALSE
88	1	1	2	64694.97457	2	0.1394419877299	0.674013724	0.314502182	3	0	FALSE
89	6	1	555	729.8717949	2	0.082021	0	0.616896	3	0	FALSE
90	5	1	2	1675.317019	2	0.0937329024417	0.975593527	0.512575029	3	0	FALSE
91	1	1	2	142203.2519	2	0.147964852996	0.939903999	0	3	1996	TRUE
92	1	1	2	185851.1546	2	0.1478088383913	0.984526093	0.321011164	3	0	FALSE
93	1	1	2	7791.886805	2	0.156719641662	0.985397795	0.339271847	3	0	FALSE
94	5	1	555	164.9220207	999	0.1148294	0.01692625	0.364608	3	0	FALSE
95	1	1	555	35463.13447	5	0.082021	0.02369675	1.1016	3	0	FALSE
96	1	1	2	114590.8406	2	0.1556723007492	0.985309659	0.327076202	3	0	FALSE
97	1	1	2	37830.07563	3	0.0847968941177	0.973019423	1.061949015	3	0	TRUE
98	1	1	2	9182.29768	2	0.082021	0.9721	0.990747619	3	0	FALSE
99	6	1	2	54961.08884	2	0.0765634104225	0.970126156	2.723628161	3	0	FALSE
100	1	1	2	51081.32076	2	0.082021	0.9721	1.1016	3	0	TRUE
101	1	1	2	300949.5276	2	0.1396972231383	0.983625717	0.314695603	3	0	TRUE
102	5	1	2	47977.17811	2	0.1727175375152	0.986752057	0.297956405	3	0	FALSE
103	1	1	2	180291.1277	2	0.082021	0.9721	1.1016	3	0	FALSE
104	1	1	2	235868.578	2	0.082021	0.8916	1.099928232	3	1996	TRUE
105	1	1	2	344482.4561	2	0.1378600003105	0.935512985	0	3	1996	TRUE
106	4	1	2	42608.62237	3	0.1551357792426	0.985254238	0.326618178	3	0	FALSE
107	1	1	2	4838.495219	2	0.082021	0.9721	1.094044323	3	0	FALSE
108	4	1	2	113483.5216	3	0.1356189675944	0.983131559	2.914237744	3	0	FALSE
109	6	1	2	30377.54687	2	0.1394357	0.983588235	0.314496	3	0	FALSE
110	1	1	2	2513.628165	2	0.164042	0.98605	0.333504	3	0	FALSE
111	5	1	2	820.2083796	2	0.082021	0.8916	0	3	2004	FALSE
112	6	1	2	109639.268	2	0.1305316216311	0.982474078	1.38970773	3	0	FALSE
113	5	1	555	52209.2442	999	0.1088981366868	0.017848158	0.414380822	3	0	FALSE
114	6	1	2	140633.0443	2	0.0878083238401	0.898736039	1.211268269	3	2004	FALSE
115	1	1	2	158560.2398	2	0.1802427165617	0.987306536	0.267848491	3	0	FALSE
116	5	1	999	386198.5139	3	0.0837274551071	0.972663636	6.199412171	3	0	FALSE
117	1	1	555	519816.0253	5	0.0743796660941	0.026131216	3.387410386	3	0	FALSE
118	1	1	2	360957.1403	2	0.1639912962582	0.98605478	0.345185757	3	0	TRUE
119	6	1	999	69817.70043	2	0.133715211792	0.982897893	0.393495276	3	0	FALSE
120	7	1	999	1.1821948	3	0.082021	0.9721	1.1016	3	0	FALSE
121	5	1	555	71437.15114	999	0.0764137261985	0.025435628	2.759828977	3	0	FALSE
122	1	1	2	5548.198032	2	0.142614853645	0.983962573	0.31690653	3	0	FALSE
123	5	1	555	21178.46391	999	0.0943801006252	0.020593654	0.572013754	3	0	FALSE
124	1	1	999	15027.9202	2	0.0820778372722	0.972126355	1.1016	3	0	TRUE
125	6	1	999	60259.7529	2	0.089431781077	0.974409884	1.098305556	3	0	FALSE
126	1	1	555	168.1465984	5	0.082021	0.02369675	0.616896	3	0	FALSE
127	5	1	2	38272.93655	2	0.082021	0.9721	0.616896	3	0	FALSE
128	6	1	555	3829.942366	2	0.045873165838	0.042369675	1.1016	3	0	FALSE
129	6	1	2	2532.700441	2	0.082021	0.9721	1.1016	3	0	FALSE
130	5	1	2	102537.0184	2	0.082021	0.8916	0.626848459	3	2005	FALSE
