Month	East_Fork_Avg_Flow_m3day	South_Fork_Avg_Flow_m3day	Sugar_Avg_Flow_m3day	French_Avg_Flow_m3day	Etna_Avg_Flow_m3day	Johnson_Avg_Flow_m3day	Crystal_Avg_Flow_m3day	Patterson_Avg_Flow_m3day	Kidder_Avg_Flow_m3day	Moffett_Avg_Flow_m3day	Mill_Avg_Flow_m3day	Shackleford_Avg_Flow_m3day
1998-10-01	43711.621061792	41450.2773911762	12657.4283083506	15029.6991591968	29992.8173304965	1839.13766256287	1379.35324692215	9195.68831281436	33885.8554015855	5449.12589165345	25093.7087027292	43924.5204109902
1998-11-01	230363.844296184	150288.814815047	50119.6339343647	92932.4799553952	146578.637585035	9951.69715862335	7463.77286896751	49758.4857931167	221361.761913199	30848.9902314402	58964.9093980415	143644.11783428
1998-12-01	308457.273502587	186782.92520428	63393.4393884664	128463.489448852	193339.890270266	13395.6238007991	10046.7178505993	66978.1190039954	309365.230172919	41900.5063057896	67214.2940921174	174890.406014505
1999-01-01	384778.263712065	221469.107142351	76069.833885101	163761.770272106	238721.224775149	16770.0471497864	12577.5353623398	83850.235748932	397322.318111723	52778.1898829803	75140.9132797327	204484.446821312
1999-02-01	541517.492702119	294983.208128651	102643.457726683	235957.808566561	332252.414173611	23693.2513925327	17769.9385443995	118466.256962663	577137.705897662	75064.7036804811	93890.3681872161	268252.903032663
1999-03-01	519364.13498606	279044.967153184	97413.1467139449	227640.80698477	317775.763717568	22746.0742488527	17059.5556866395	113730.371244264	557923.087117783	72183.9538529466	87409.662141602	252796.160780865
1999-04-01	440939.912824588	247838.687173075	85604.7730437798	189578.040873166	272257.296044773	19250.0198246211	14437.5148684658	96250.0991231053	461566.122011535	60757.2201285128	81803.4479586551	227337.159010022
1999-05-01	553683.752814934	293146.763510384	102690.733294444	244211.208837752	337772.12155397	24274.2924599078	18205.7193449309	121371.462299539	599828.606694218	77170.5867605916	90275.9717660179	264497.247944169
1999-06-01	424979.647748414	240897.931731669	83041.678650192	182056.567123925	262851.00466557	18542.1656317411	13906.6242238058	92710.8281587053	442702.704728749	58463.2492877868	80296.7721805181	221487.165364751
1999-07-01	94600.8664480733	75138.2081388227	23922.7212297723	35086.0809870237	62631.0443659027	4030.37613992308	3022.78210494231	20151.8806996154	81191.9171504943	12200.0267368019	37036.9735818299	75823.2521412204
