Day Scott_River_Avg_Flow_m3day French_Avg_Flow_m3day Etna_Avg_Flow_m3day Patterson_Avg_Flow_m3day Kidder_Avg_Flow_m3day Moffett_Avg_Flow_m3day Mill_Avg_Flow_m3day Shackleford_Avg_Flow_m3day
2012-05-19 1306478.43580954 237319.116617088 257344.563558747 139403.852454901 287496.623303717 51544.3598633035 58037.6911165607 379221.26882112
2012-05-20 1021857.57570559 256891.82726592 243000.529205309 131938.95828393 269266.575457314 48680.398551433 56246.886715549 393900.801807744
2012-05-21 1109180.04751682 286250.893239168 261419.548170752 141521.442303874 292702.359544985 52357.8845241501 58538.1243671996 435492.811936512
2012-05-22 1032170.37750412 281357.71557696 267513.395622279 144685.665735608 300508.676807999 53574.3758350561 59279.9326468098 430599.634274304
2012-05-23 1137663.80646336 217746.405968256 236399.084813387 128497.523633979 260927.466698831 47362.1574060743 55406.6370303115 347415.614016768
2012-05-24 1000654.83192154 193280.517657216 212846.931976915 116186.943131683 231450.961407207 42658.0353872803 52318.350771662 308270.192719104
2012-05-25 900344.689846272 178600.984670592 195710.744179243 107195.60183268 210291.51702536 39234.3360271504 49972.7568193786 276464.537914752
2012-05-26 802481.136602112 166368.040515072 184155.212093843 101114.602315589 196169.726522461 36925.0714972242 48338.0858071795 242212.294279296
2012-05-27 731530.060500096 151688.507528448 169656.383062098 93462.7487983756 178629.417393813 34026.9479921712 46219.70434564 225086.172461568
2012-05-28 731530.060500096 146795.32986624 161346.698094814 89065.4699588989 168671.187865754 32365.594307125 44968.4933830658 222639.583630464
2012-05-29 787801.603615488 151688.507528448 158928.793477928 87784.2762514301 165787.111270039 31882.1316235868 44598.9657834115 229979.350123776
2012-05-30 846519.735561984 161474.862852864 162224.520197587 89530.4158425057 169719.780821487 32541.109970142 45102.0284829567 239765.705448192
2012-05-31 946829.877637248 171261.21817728 170527.318073618 93923.1149583996 179677.218080231 34201.0583553898 46349.2173863086 264231.593759232
2012-06-01 1078945.67451686 190833.928826112 186303.541872123 102246.281001702 198785.859001576 37354.4297189213 48645.4390838152 298483.837394688
2012-06-02 1088732.02984128 200620.284150528 199538.536468593 109206.705610904 214995.953357508 39999.1855646745 50504.5344913269 305823.603888
2012-06-03 934596.933481728 176154.395839488 189946.805174994 104164.246600994 203232.243269953 38082.5239106739 49163.0160628284 264231.593759232
2012-06-04 1230634.18204531 264231.593759232 202931.339983295 110987.965103783 219176.531647676 40677.0781111731 50972.0259325932 374328.091158912
2012-06-05 944383.288806144 195727.10648832 215366.832340041 117506.609407819 234583.461440085 43161.4179984309 52655.9368900918 310716.781550208
2012-06-06 729083.471668992 146795.32986624 179414.895147561 98615.6426891136 190412.602552441 35977.62940283 47654.0989903773 234872.527785984
2012-06-07 648346.04024256 124776.030386304 156284.458900594 86382.2002589299 162640.088980078 31353.3667050606 44191.9017212532 207960.05064384
2012-06-08 594521.085958272 112543.086230784 142058.072273174 78822.2074973893 145841.961076575 28508.1273466794 41946.0533359146 185940.751163904
2012-06-09 545589.309336192 105203.319737472 130786.532184458 72810.8096215831 132700.724675102 26253.197061216 40093.2112200549 168814.629346176
2012-06-10 511337.065700736 95416.964413056 121887.952226642 68050.2423497975 122438.677466797 24472.5469394607 38578.6730015329 156581.685190656
2012-06-11 501550.71037632 90523.786750848 113582.243408158 63594.1753745323 112955.928632639 22810.1532568746 37119.1006567342 149241.918697344
2012-06-12 521123.421025152 97863.55324416 109160.268518869 61216.4403990637 107946.951801668 21924.9326990935 36322.2640081725 159028.27402176
2012-06-13 518676.832194048 100310.142075264 108459.507483684 60839.2817297411 107155.783404589 21784.6391070759 36194.6532307225 166368.040515072
2012-06-14 486871.177389696 92970.375581952 100939.087375916 56785.3570985658 98711.7271008324 20278.8487367843 34800.8370405485 149241.918697344
2012-06-15 452618.93375424 83184.020257536 94285.7798900768 53188.6901529812 91315.3576248604 18946.3749829054 33527.9221984142 134562.38571072
