Day	Scott_River_Avg_Flow_m3day	French_Avg_Flow_m3day	Etna_Avg_Flow_m3day	Patterson_Avg_Flow_m3day	Kidder_Avg_Flow_m3day	Moffett_Avg_Flow_m3day	Mill_Avg_Flow_m3day	Shackleford_Avg_Flow_m3day
2014-01-12	84407.314673088	18838.7339995008	19885.4731144299	11945.6508899271	15434.8298864681	4016.12505464663	14323.0085928974	16881.4629346176
2014-01-13	73153.0060500096	14679.532986624	19671.6572769229	11822.3680426264	15245.410497953	3973.08146786024	14238.640793105	13456.238571072
2014-01-14	68259.8283878016	14434.8741035136	19702.224698254	11839.9960389883	15272.472306143	3979.23513381364	14250.7275233847	12722.2619217408
2014-01-15	68015.1695046912	12966.9208048512	20007.4911470154	12015.9805382918	15543.055719782	4040.68801419398	14370.9703203185	13456.238571072
2014-01-16	68749.1461540224	11009.649739968	20037.9773437934	12033.5496869962	15570.1106192275	4046.82499194644	14382.9328248608	13700.8974541824
2014-01-17	68259.8283878016	13945.5563372928	19854.9502211361	11928.0551593638	15407.7718636565	4009.9805374298	14310.9900822835	14434.8741035136
2014-01-18	66547.2162060288	11988.2852724096	19732.784660481	11857.6186295103	15299.5334805739	3985.38726719932	14262.8028058665	15168.8507528448
2014-01-19	66547.2162060288	10764.9908568576	19763.3371787866	11875.2358255336	15326.5940223963	3991.53787114448	14274.8666718799	15902.827402176
2014-01-20	65568.5806735872	10275.6730906368	20068.4562453413	12051.1135522324	15597.164897346	4052.96047088331	14394.8842185843	16636.8040515072
2014-01-21	64834.604024256	10764.9908568576	20037.9773437934	12033.5496869962	15570.1106192275	4046.82499194644	14382.9328248608	16636.8040515072
2014-01-22	62143.3563100416	10520.3319737472	20129.3922209412	12086.22547574	15651.2715940227	4065.22694429587	14418.7537927208	17126.121817728
2014-01-23	61654.0385438208	10275.6730906368	20190.2991896604	12121.3163952811	15705.3758186151	4077.48745829069	14442.5792797028	16636.8040515072
2014-01-24	63121.9918424832	9786.355324416	20068.4562453413	12051.1135522324	15597.164897346	4052.96047088331	14394.8842185843	16636.8040515072
2014-01-25	62388.015193152	9541.6964413056	19946.4968092453	11980.8263467896	15488.9440524656	4028.40955018879	14347.0118588333	16636.8040515072
2014-01-26	61898.6974269312	9541.6964413056	20129.3922209412	12086.22547574	15651.2715940227	4065.22694429587	14418.7537927208	16636.8040515072
2014-01-27	62632.6740762624	9541.6964413056	20068.4562453413	12051.1135522324	15597.164897346	4052.96047088331	14394.8842185843	16636.8040515072
2014-01-28	69483.1228033536	11254.3086230784	20068.4562453413	12051.1135522324	15597.164897346	4052.96047088331	14394.8842185843	16636.8040515072
2014-01-29	152986.604863456	85630.60908864	28445.1301915954	16842.3280984063	23231.964469821	5738.19323907617	17417.9406653651	163921.451683968
2014-01-30	154135.096359552	61164.7207776	31676.9350315884	18674.5292067113	26270.4859368916	6387.91130182222	18472.9706162658	114989.675061888
2014-01-31	109607.179633459	36698.83246656	30681.7270822894	18111.1599961125	25329.8741549094	6187.85989951614	18153.512802595	63611.309608704
2014-02-01	89545.1512184064	29359.065973248	28387.42520065	16809.539743695	23178.1399006715	5726.59020048957	17398.621979898	48931.77662208
2014-02-02	88566.5156859648	26912.477142144	27084.0863423997	16068.2457649175	21966.6426646709	5464.50049494408	16957.4355879865	41592.010128768
2014-02-03	81960.725841984	23976.5705448192	26238.9264993432	15586.7815754804	21185.434686351	5294.52472329617	16666.1831848633	36698.83246656
2014-02-04	72663.6882837888	20551.3461812736	25448.187055919	15135.7519424288	20457.7609212301	5135.47773868813	16389.8071116411	31805.654804352
2014-02-05	73397.66493312	20062.0284150528	24948.3310311405	14850.348138354	19999.421133844	5034.92994623602	16213.0870219984	31805.654804352
2014-02-06	79024.8192446592	20551.3461812736	25124.9291601428	14951.2068793674	20161.2038089737	5070.45401870735	16275.703757398	31805.654804352
2014-02-07	81716.0669588736	22263.9583630464	25800.0970878537	15336.5466765012	20781.2130089767	5206.2618274929	16513.2792943013	31805.654804352
2014-02-08	139455.563372928	48931.77662208	27345.5297940087	16217.0591165893	22209.0112542215	5517.07763525485	17046.6945620897	68504.487270912
2014-02-09	193280.517657216	66057.898439808	32949.3218621027	19393.7666449216	27479.1922834951	6643.65012847014	18874.8448024781	110096.49739968
2014-02-10	200620.284150528	58718.131946496	36583.2216905765	21441.859356809	30967.1698002141	7373.860463643	19985.4083973916	90523.786750848
2014-02-11	137008.974541824	39145.421297664	39065.7594818432	22836.2631981852	33378.8449132259	7872.57473142585	20715.5073622444	73397.66493312
2014-02-12	156947.523035028	29869.1696619987	50880.7766155522	29427.0897448516	45138.8204126773	10244.7696152993	23933.6199909087	53425.9087672849
2014-02-13	554083.303781217	191275.259204831	265484.563541217	143632.523548558	297906.872327862	53169.3779745537	59033.8207303321	328194.936394328
2014-02-14	783943.302296478	331399.310880398	432916.546007161	229636.034472311	520773.825180174	86564.1326392201	77117.7526268404	561669.013880798
2014-02-15	753198.777696242	374985.796042258	483223.817115983	255185.353618265	590450.822702522	96588.9260685543	81892.7872682938	633785.339958983
2014-02-16	607114.354036218	290889.308031079	385501.409278114	205445.511679008	456148.093429872	77112.2008147128	72380.8381320987	494452.301259692
