Day Scott_River_Avg_Flow_m3day Sugar_Avg_Flow_m3day Miners_Avg_Flow_m3day French_Avg_Flow_m3day Etna_Avg_Flow_m3day Johnson_Avg_Flow_m3day Crystal_Avg_Flow_m3day Patterson_Avg_Flow_m3day Kidder_Avg_Flow_m3day Moffett_Avg_Flow_m3day Mill_Avg_Flow_m3day Shackleford_Avg_Flow_m3day
1994-04-25 315126.600838053 39179.2797662639 34797.6866991305 34797.6866991305 107991.937707479 8975.93702291222 6731.95276718417 44879.6851145611 106628.294945843 21691.0291818936 36109.299239362 122147.390420265
1994-04-26 300731.85332424 37609.7993357953 32847.9523324409 32847.9523324409 102591.507251127 8544.75834926239 6408.56876194679 42723.7917463119 100559.653201014 20609.7379090543 35111.0240790681 115452.356228181
1994-04-27 279755.905751308 35304.5301304784 30044.4382174959 30044.4382174959 94763.413345178 7918.10728720771 5938.58046540578 39590.5364360386 91843.9250954766 19042.0416834187 33620.6334866728 105809.838212877
1994-04-28 257702.945134395 32855.8407402583 27147.807639269 27147.807639269 86590.0158819882 7261.57359607339 5446.18019705504 36307.867980367 82852.6065332594 17404.7439164205 32003.5860351462 95825.8147213702
1994-04-29 244497.381852645 31376.2909881242 25439.6709329821 25439.6709329821 81725.4990780222 6869.65199130339 5152.23899347754 34348.2599565169 77557.6462752343 16430.04714778 31008.1864195656 89927.2165938073
1994-04-30 244497.381852645 31376.2909881242 25439.6709329821 25439.6709329821 81725.4990780222 6869.65199130339 5152.23899347754 34348.2599565169 77557.6462752343 16430.04714778 31008.1864195656 89927.2165938073
1994-05-01 243166.590761377 31226.6101736193 25268.6736105144 25268.6736105144 81236.5763747044 6830.20951419779 5122.65713564834 34151.047570989 77027.892581463 16332.072132606 30906.6726764727 89336.2436709088
1994-05-02 243832.22581185 31301.4910423337 25354.176548817 25354.176548817 81481.0954195411 6849.93660192285 5137.45245144214 34249.6830096142 77292.7754269473 16381.0714395563 30957.4760581019 89631.7560688849
1994-05-03 241833.875382118 31076.6041845548 25097.6419486164 25097.6419486164 80747.1902953305 6790.72005239717 5093.04003929787 33953.6002619858 76498.0907292105 16234.0023471996 30804.7848657819 88745.0624948427
1994-05-04 255076.353035202 32562.3754134841 26806.4419312146 26806.4419312146 85620.6251502829 7183.54485585377 5387.65864189033 35917.7242792689 81793.9816765749 17210.5228746605 31807.2897035311 94647.6801515243
1994-05-05 307012.079243114 38295.7532419685 33696.0732627998 33696.0732627998 104944.88318681 8732.76545667504 6549.57409250628 43663.8272833752 103198.771273176 21080.9604166319 35548.9077002172 118365.71305127
1994-05-06 408786.942490321 49175.1624722525 47944.720250386 47944.720250386 143624.656295855 11800.910582065 8850.68293654876 59004.5529103251 147680.452126262 28821.4836371276 42198.2112840002 167092.980009601
1994-05-07 506528.085361358 59277.3279425346 62399.8794723787 62399.8794723787 181571.99672451 14778.2417015768 11083.6812761826 73891.2085078841 193029.758178472 36408.7769309992 47966.3536778765 216191.614904599
1994-05-08 561363.858047734 64824.8115990025 70791.4987198235 70791.4987198235 203143.092633198 16459.1255569632 12344.3441677224 82295.6277848162 219437.782590051 40719.3857153385 51001.0851749058 244573.45358095
1994-05-09 545224.657988645 63200.1954621429 68302.1867513495 68302.1867513495 196775.192036674 15963.7060470604 11972.7795352953 79818.5302353018 211598.443115509 39447.033287297 50121.1055617905 236162.477339579
1994-05-10 538734.884437787 62545.0507434272 67305.7131671539 67305.7131671539 194218.984243171 15764.6532815183 11823.4899611388 78823.2664075917 208461.639977688 38936.247236816 49764.2377697175 232793.646418094
1994-05-11 521875.999555935 60838.0045788459 64729.4457223596 64729.4457223596 187590.668585675 15248.0073617923 11436.0055213442 76240.0368089616 200355.319702486 37611.6629878826 48828.8136345181 224078.703909395
1994-05-12 494938.697968114 58094.5290187386 60651.0148389497 60651.0148389497 177037.359291982 14423.8923679649 10817.9192759737 72119.4618398246 187533.181855978 35502.403416307 47307.9558641153 210266.255379096
1994-05-13 438743.407290477 52303.3077728546 52301.6925192961 52301.6925192961 155180.578754835 12710.6103090793 9532.95773180948 63553.0515453965 161328.593002898 31132.6247006831 44021.0491081109 181922.910872432
1994-05-14 390068.929860083 47204.790273704 45257.7181547275 45257.7181547275 136440.620000295 11233.8942430694 8425.42068230202 56169.4712153468 139273.392190013 27384.4022904006 41031.3239511519 157932.272425081
1994-05-15 357938.485952037 43792.0939645635 40712.4798190688 40712.4798190688 124179.112523878 10263.2994401005 7697.47458007534 51316.4972005023 125071.01907859 24931.0586156278 38973.2929014193 142408.175587503
1994-05-16 353115.71940464 43276.3469919484 40037.8674314322 40037.8674314322 122346.722602722 10117.9274761009 7588.44560707571 50589.6373805047 122965.205122713 24564.3592244674 38657.9572843837 140100.851778037
1994-05-17 336709.854275084 41514.6825684178 37758.5231504376 37758.5231504376 116129.939604667 9624.05744590644 7218.04308442983 48120.2872295322 115854.512642022 23320.1171309546 37571.8097668243 132298.458382877
1994-05-18 313881.794651646 39043.9428239648 34628.2758747136 34628.2758747136 107524.049225997 8938.61517678638 6703.96138258978 44693.0758839319 106100.771995484 21597.3541348582 36023.7191318294 121566.004458809
1994-05-19 295682.891599878 37056.9379280685 32168.9882538752 32168.9882538752 100702.681220436 8393.73744364993 6295.30308273745 41968.6872182496 98447.700527262 20231.5081061413 34756.2718952981 113118.853295399
1994-05-20 287429.707972994 36150.4792706469 31064.7598740593 31064.7598740593 97621.3529652786 8147.12343742523 6110.34257806892 40735.6171871262 95014.4938415096 19614.43496829 34171.0054371803 109321.410905909
1994-05-21 286792.291659863 36080.3273398197 30979.7714930891 30979.7714930891 97383.6988150931 8128.08985700603 6096.06739275452 40640.4492850301 94750.3338362228 19566.8392610813 34125.5198629557 109029.011858278
1994-05-22 307638.247449132 38364.04236544 33780.8502658298 33780.8502658298 105179.761685707 8751.5200831894 6563.64006239205 43757.600415947 103462.633644883 21127.9888486455 35592.3650671941 118656.83725931
1994-05-23 302619.4918207 37816.1755707754 33102.4560839969 33102.4560839969 103298.403456352 8601.24918178961 6450.93688634221 43006.2459089481 101351.483668764 20751.2851979403 35243.0278319386 116326.769967799
1994-05-24 288703.431332238 36290.5988276467 31234.7159619584 31234.7159619584 98096.3886005812 8185.16315630938 6138.87236723203 40925.8157815469 95542.7847604674 19709.5706502735 34261.7741453112 109906.084203364
1994-05-25 279755.905751308 35304.5301304784 30044.4382174959 30044.4382174959 94763.413345178 7918.10728720771 5938.58046540578 39590.5364360386 91843.9250954766 19042.0416834187 33620.6334866728 105809.838212877
1994-05-26 298210.168208601 37333.8314491928 32508.5228852992 32508.5228852992 101647.78446556 8469.31725258844 6351.98793944133 42346.5862629422 99503.7509230072 20420.7640716853 34934.1513316721 114285.921915505
1994-05-27 296315.239021957 37126.2488037498 32253.8818366548 32253.8818366548 100939.087375916 8412.64549608383 6309.48412206287 42063.2274804191 98711.7271008324 20278.8487367843 34800.8370405485 113410.680310236
1994-05-28 279113.944362637 35233.6218561677 29959.3654631867 29959.3654631867 94524.6440795261 7898.96140100791 5924.22105075593 39494.8070050395 91579.6464003058 18994.2180353603 33574.3136127117 105516.929633096
1994-05-29 264238.920619909 33584.3817198461 28000.668579111 28000.668579111 89006.0899342738 7455.89692862967 5591.92269647225 37279.4846431483 85498.3916887347 17888.7828359307 32488.5356630297 98767.8012930086
1994-05-30 247816.047846942 31749.0896169573 25867.0156001084 25867.0156001084 82945.8023290346 6968.0551090142 5226.04133176065 34840.275545071 78881.8220204302 16674.5749378822 31260.3599714591 91403.7476755224
1994-05-31 235140.841686698 30321.5900267015 24241.9597433087 24241.9597433087 78293.1779311053 6592.55424268126 4944.41568201095 32962.7712134063 73848.3469345828 15742.2049405811 30289.591611303 85785.9782813339
1994-06-01 225005.452117902 29172.8105370686 22956.7433013289 22956.7433013289 74589.1911707121 6292.97261659606 4719.72946244704 31464.8630829803 69871.3585949001 14999.8106941173 29497.8976556526 81337.0728476464
1994-06-02 214059.285260349 27924.4368440258 21583.4843662106 21583.4843662106 70606.0606124479 5970.14122581859 4477.60591936394 29850.706129093 65625.9312859426 14201.3337290677 28626.3694843501 76577.2214280134
1994-06-03 205055.217846829 26891.2593038913 20465.8060129041 20465.8060129041 67343.6125759159 5705.17397747518 4278.88048310639 28525.8698873759 62173.8560167532 13547.2196678774 27895.7794027523 72698.2462918744
1994-06-04 194533.290692852 25676.3305770653 19173.9150703133 19173.9150703133 63547.9940599118 5396.24881566281 4047.18661174711 26981.2440783141 58187.5308871282 12786.0763245721 27025.2761089918 68208.721243249
1994-06-05 180262.318399825 24014.6293765885 17447.3316858421 17447.3316858421 58430.6029410634 4978.55384873924 3733.91538655443 24892.7692436962 52866.7602044495 11759.6399732905 25813.3648626159 62197.8950552146
1994-06-06 175922.619463396 23505.9694869621 16928.3882756146 16928.3882756146 56881.8057366769 4851.85104360571 3638.88828270428 24259.2552180285 51269.1785647643 11448.9289016244 25437.1719321472 60388.7282971972
1994-06-07 176647.873349642 23591.0896773536 17014.9112426066 17014.9112426066 57140.3949462288 4873.01510028297 3654.76132521223 24365.0755014149 51535.4873220892 11500.8075166096 25500.3017134755 60690.454290986
1994-06-08 173742.035520378 23249.7672734244 16668.7403522617 16668.7403522617 56104.9231882843 4788.24417139246 3591.18312854434 23941.2208569623 50470.1421944518 11293.0647660491 25246.7231956813 59483.0667261569
1994-06-09 161242.142296636 21772.8787715178 15195.0732832991 15195.0732832991 51669.5953262944 4424.40630996515 3318.30473247386 22122.0315498258 45939.0267372011 10403.0782110093 24135.6841033527 54336.7208610026
1994-06-10 146193.269681295 19974.9404464946 13455.8586452859 13455.8586452859 46373.1485345057 3988.26160151978 2991.19620113983 19941.3080075989 40600.6696000651 9339.97391781226 22750.5664520146 48248.5221856249
1994-06-11 134628.282589976 18577.0674835471 12147.0941321461 12147.0941321461 42337.8892234222 3654.62832711182 2740.97124533387 18273.1416355591 36590.85766357 8529.75321519222 21646.4045641909 43655.6002545838
1994-06-12 122787.863269245 17129.8609477469 10834.1239560885 10834.1239560885 38241.0818709905 3314.58708539693 2485.9403140477 16572.9354269846 32575.2176226458 7706.91788934135 20475.3730136689 39036.7493536872
1994-06-13 119578.643961733 16734.6059683631 10483.2220310154 10483.2220310154 37137.1301983397 3222.71168051262 2417.03376038446 16113.5584025631 31503.3056231162 7485.14378588213 20150.2101059556 37800.259208523
1994-06-14 113088.458600529 15931.0904411692 9780.35865292419 9780.35865292419 34913.451840198 3037.30925031463 2277.98193773597 15186.5462515732 29358.0170753672 7038.36094450572 19481.6339536612 35320.7237823067
1994-06-15 108153.704341595 15316.2389001548 9252.23110466205 9252.23110466205 33231.0171240818 2896.71797371493 2172.53848028619 14483.5898685746 27747.6971789283 6700.26408404575 18962.8589625694 33455.0018791412
1994-06-16 101476.447538604 14478.5845153069 8546.6568054361 8546.6568054361 30966.5837085343 2707.03504454948 2030.27628341211 13535.1752227474 25598.666753919 6245.12238128264 18245.4246299011 30958.6614112766
1994-06-17 92092.4370657167 13289.4731213554 7573.62698307999 7573.62698307999 27809.3517499742 2441.61853112525 1831.21389834393 12208.0926556262 22639.8026882541 5610.34975973567 17204.100301408 27508.3852778265
1994-06-18 89488.0827568571 12956.8207118899 7307.62903265162 7307.62903265162 26938.6684810979 2368.21466432387 1776.1609982429 11841.0733216193 21831.9781992123 5435.25577233557 16907.6195789988 26563.5020592002
1994-06-19 87740.2409483793 12732.893114265 7130.13795717851 7130.13795717851 26355.7521341713 2319.01789246179 1739.26341934634 11595.0894623089 21293.2098387237 5318.02135577591 16706.6935232061 25932.5878977336
1994-06-20 85100.3259801969 12393.6160525335 6863.65424334783 6863.65424334783 25477.5420056754 2244.81566154076 1683.61174615557 11224.0783077038 20484.7178290173 5141.38238949016 16400.1361565785 24984.674891433
1994-06-21 76129.4543244862 11230.6103826505 5973.07875940811 5973.07875940811 22514.2654984664 1993.65467239765 1495.24100429823 9968.27336198823 17786.5930060346 4545.21323338523 15328.5665267052 21810.6150514403
1994-06-22 68737.3131360455 10259.5187612917 5257.79036745287 5257.79036745287 20098.9278662214 1787.95142886974 1340.9635716523 8939.75714434868 15624.2185552436 4059.09445400379 14406.8245313085 19253.655802598
1994-06-23 62083.3742437896 9374.38206033997 4629.54265818457 4629.54265818457 17947.4801502618 1603.8816393711 1202.91122952833 8019.4081968555 13728.9002406915 3625.92786266846 13542.476759476 17001.4274732212
1994-06-24 57206.8686995075 8718.35030587292 4179.25692742436 4179.25692742436 16385.7415434268 1469.71083099126 1102.28312324345 7348.55415495632 12373.0036852321 3311.38717482584 12885.2145881762 15383.0104613935
1994-06-25 50175.1504336734 7760.17654701461 3546.3856323337 3546.3856323337 14158.5522198411 1277.46011308707 958.095084815306 6387.30056543537 10471.3835784377 2862.65104654759 11896.4918663089 13101.6166567961
1994-06-26 44979.0694267704 7041.76751050422 3092.30089480331 3092.30089480331 12533.6616801937 1136.43555418659 852.326665639943 5682.17777093295 9110.32025149974 2535.12379518415 11129.8088715455 11459.1642665501
1994-06-27 40697.2487655209 6442.29459136464 2727.61297287287 2727.61297287287 11209.6028394103 1020.97603010384 765.732022577883 5104.88015051922 8019.54458495368 2268.13359736102 10471.0457586471 10136.1762057265
1994-06-28 37400.51690411 5975.63757981265 2453.15283860115 2453.15283860115 10200.2851482316 932.594345785942 699.445759339456 4662.97172892971 7200.18552796184 2064.54129078451 9944.80771469638 9137.91744004152
1994-06-29 34018.7882802278 5491.86317456581 2177.77660782157 2177.77660782157 9174.9732061906 842.448897396736 631.836673047552 4212.24448698368 6379.58952342801 1857.65570712804 9385.42931425662 8133.80471834205
1994-06-30 31710.2991153298 5158.39224951605 1993.62375306787 1993.62375306787 8481.38763656043 781.240129032327 585.930096774245 3906.20064516163 5831.75894302277 1717.66320611964 8990.80172861524 7460.75365265728
1994-07-01 30537.9692777141 4987.96662146056 1901.36044924276 1901.36044924276 8131.26305352344 750.26581528711 562.699361465332 3751.32907643555 5557.5921029014 1646.98054975732 8786.03534903932 7123.02886675769
1994-07-02 29352.5817468107 4814.86534997167 1808.96406803758 1808.96406803758 7778.74956349233 719.025669669898 539.269252252423 3595.12834834949 5283.24631087754 1575.80565079595 8575.7902689855 6784.44888867003
1994-07-03 29352.5817468107 4814.86534997167 1808.96406803758 1808.96406803758 7778.74956349233 719.025669669898 539.269252252423 3595.12834834949 5283.24631087754 1575.80565079595 8575.7902689855 6784.44888867003
1994-07-04 28153.2744217292 4638.90206735584 1716.427391587 1716.427391587 7423.70370108514 687.503222047187 515.627416535391 3437.51611023594 5008.71201368364 1504.10887260188 8359.61935636755 6444.9663268999
1994-07-05 25708.8879919366 4277.51836690041 1530.90005887636 1530.90005887636 6705.35225601465 623.535171568942 467.651378676706 3117.67585784471 4459.03414877721 1359.01277391309 7907.37898602655 5763.07583973097
1994-07-06 25708.8879919366 4277.51836690041 1530.90005887636 1530.90005887636 6705.35225601465 623.535171568942 467.651378676706 3117.67585784471 4459.03414877721 1359.01277391309 7907.37898602655 5763.07583973097
1994-07-07 24461.4521708769 4091.58399856343 1437.89027033238 1437.89027033238 6341.66064612043 591.045034787456 443.283776090592 2955.22517393728 4183.86531418163 1285.53367781742 7670.03843483577 5420.5419115843
1994-07-08 24461.4521708769 4091.58399856343 1437.89027033238 1437.89027033238 6341.66064612043 591.045034787456 443.283776090592 2955.22517393728 4183.86531418163 1285.53367781742 7670.03843483577 5420.5419115843
1994-07-09 23195.3223087557 3901.74583100587 1344.70150767616 1344.70150767616 5974.65549148875 558.182446943031 418.636835207273 2790.91223471515 3908.45690064168 1211.37126281075 7424.18979308221 5076.85061632386
1994-07-10 23195.3223087557 3901.74583100587 1344.70150767616 1344.70150767616 5974.65549148875 558.182446943031 418.636835207273 2790.91223471515 3908.45690064168 1211.37126281075 7424.18979308221 5076.85061632386
1994-07-11 23195.3223087557 3901.74583100587 1344.70150767616 1344.70150767616 5974.65549148875 558.182446943031 418.636835207273 2790.91223471515 3908.45690064168 1211.37126281075 7424.18979308221 5076.85061632386
1994-07-12 23195.3223087557 3901.74583100587 1344.70150767616 1344.70150767616 5974.65549148875 558.182446943031 418.636835207273 2790.91223471515 3908.45690064168 1211.37126281075 7424.18979308221 5076.85061632386
1994-07-13 23195.3223087557 3901.74583100587 1344.70150767616 1344.70150767616 5974.65549148875 558.182446943031 418.636835207273 2790.91223471515 3908.45690064168 1211.37126281075 7424.18979308221 5076.85061632386
1994-07-14 21908.8164525226 3707.63347363498 1251.32058340583 1251.32058340583 5604.06617938755 524.916016664224 393.687012498168 2624.58008332112 3632.79153545379 1136.46957991731 7168.88526340716 4731.91480447488
1994-07-15 21908.8164525226 3707.63347363498 1251.32058340583 1251.32058340583 5604.06617938755 524.916016664224 393.687012498168 2624.58008332112 3632.79153545379 1136.46957991731 7168.88526340716 4731.91480447488
1994-07-16 20599.957933085 3508.80970780154 1157.73224397629 1157.73224397629 5229.57727974584 491.209061724526 368.406796293394 2456.04530862263 3356.84914696795 1060.76340106553 6902.98847343789 4385.63351535597
1994-07-17 20599.957933085 3508.80970780154 1157.73224397629 1157.73224397629 5229.57727974584 491.209061724526 368.406796293394 2456.04530862263 3356.84914696795 1060.76340106553 6902.98847343789 4385.63351535597
1994-07-18 20599.957933085 3508.80970780154 1157.73224397629 1157.73224397629 5229.57727974584 491.209061724526 368.406796293394 2456.04530862263 3356.84914696795 1060.76340106553 6902.98847343789 4385.63351535597
1994-07-19 19266.3943352975 3304.75173131944 1063.91864553732 1063.91864553732 4850.81671881718 457.018195344515 342.763646508387 2285.09097672258 3080.60628372965 984.175768065222 6625.11758985095 4037.8884441672
1994-07-20 19266.3943352975 3304.75173131944 1063.91864553732 1063.91864553732 4850.81671881718 457.018195344515 342.763646508387 2285.09097672258 3080.60628372965 984.175768065222 6625.11758985095 4037.8884441672
1994-07-21 19266.3943352975 3304.75173131944 1063.91864553732 1063.91864553732 4850.81671881718 457.018195344515 342.763646508387 2285.09097672258 3080.60628372965 984.175768065222 6625.11758985095 4037.8884441672
1994-07-22 19266.3943352975 3304.75173131944 1063.91864553732 1063.91864553732 4850.81671881718 457.018195344515 342.763646508387 2285.09097672258 3080.60628372965 984.175768065222 6625.11758985095 4037.8884441672
1994-07-23 19266.3943352975 3304.75173131944 1063.91864553732 1063.91864553732 4850.81671881718 457.018195344515 342.763646508387 2285.09097672258 3080.60628372965 984.175768065222 6625.11758985095 4037.8884441672
1994-07-24 17905.2845968686 3094.82490597781 969.858636271481 969.858636271481 4467.33945294207 422.291369210426 316.718526907819 2111.45684605213 2804.03518361007 906.614608227786 6333.56432265874 3688.53909749916
1994-07-25 17491.0788453272 3030.58994887231 941.588911090548 941.588911090548 4351.298641045 411.759678417852 308.819758813389 2058.79839208926 2720.99503299911 883.140308170047 6243.12267740267 3583.39702904905
1994-07-26 17352.372376129 3009.04138101162 932.160107344316 932.160107344316 4312.51056323308 408.236814656699 306.177610992524 2041.18407328349 2693.3075874369 875.293282825936 6212.64812024853 3548.31336879969
1994-07-27 17352.372376129 3009.04138101162 932.160107344316 932.160107344316 4312.51056323308 408.236814656699 306.177610992524 2041.18407328349 2693.3075874369 875.293282825936 6212.64812024853 3548.31336879969
1994-07-28 16653.8650871624 2900.22859944823 884.973007491651 884.973007491651 4117.73233173604 390.526798170994 292.895098628245 1952.63399085497 2554.81310654744 835.88515381878 6057.69982546046 3372.61367893703
1994-07-29 16230.6167557848 2834.04787994061 856.625116895335 856.625116895335 4000.17003692188 379.821275390536 284.865956542902 1899.10637695268 2471.66909045319 812.096682485681 5962.56599578448 3266.96097564762
1994-07-30 15517.8654471788 2722.16058507543 809.31621215512 809.31621215512 3803.00836066169 361.838478478119 271.378858858589 1809.19239239059 2333.01288181588 772.196327734977 5800.12417830961 3090.46471402378
1994-07-31 15085.5698110492 2654.0214444708 780.891726216921 780.891726216921 3683.93993429941 350.960307650352 263.220230737764 1754.80153825176 2249.76723850651 748.096772472098 5700.16980834424 2984.31060077629
1994-08-01 14649.5908041638 2585.08171139472 752.436502646615 752.436502646615 3564.26284041174 340.012205510481 255.009154132861 1700.0610275524 2166.48085445447 723.871476906377 5598.21676496202 2877.95498514503
1994-08-02 14356.8034828205 2538.65693671112 733.448672106329 733.448672106329 3484.12671132412 332.673049897528 249.504787423146 1663.36524948764 2110.93317523724 707.648679791512 5529.07879998556 2806.93524405335
1994-08-03 14062.241964314 2491.84498489021 714.446244294208 714.446244294208 3403.69952702652 325.300379052233 243.975284289175 1626.50189526116 2055.36616790824 691.365744807383 5458.96070312984 2735.81967566067
1994-08-04 13467.5486662063 2397.00274031058 676.395926454654 676.395926454654 3241.93513650771 310.450114051901 232.837585538926 1552.25057025951 1944.17199177219 658.611826751942 5315.61580989326 2593.28985438784
1994-08-05 13765.8453018443 2444.63188209441 695.42880749727 695.42880749727 3322.97221029684 317.893115095512 238.419836321634 1589.46557547756 1999.77929579419 675.020791719497 5387.82113999574 2664.60551923112
1994-08-06 13317.6664481566 2373.02723084832 666.873551379036 666.873551379036 3201.29727118574 306.714835072601 230.036126304451 1533.57417536301 1916.36049159515 650.382683188767 5279.09875273914 2557.59299659723
1994-08-07 13016.3888888313 2324.7438960071 647.81663118989 647.81663118989 3119.77619392663 299.215923679406 224.411942759555 1496.07961839703 1860.72140312048 633.873687902977 5205.20445696958 2486.1192090141
1994-08-08 12713.0297671012 2276.00269537232 628.743061378845 628.743061378845 3037.91856036106 291.678084201273 218.758563150955 1458.39042100637 1805.06031345185 617.295128386635 5130.11855389503 2414.53581661751
1994-08-09 13016.3888888313 2324.7438960071 647.81663118989 647.81663118989 3119.77619392663 299.215923679406 224.411942759555 1496.07961839703 1860.72140312048 633.873687902977 5205.20445696958 2486.1192090141
1994-08-10 13016.3888888313 2324.7438960071 647.81663118989 647.81663118989 3119.77619392663 299.215923679406 224.411942759555 1496.07961839703 1860.72140312048 633.873687902977 5205.20445696958 2486.1192090141
1994-08-11 13167.2829780371 2348.94166916383 657.347140288341 657.347140288341 3160.57808374506 302.970159756541 227.227619817406 1514.85079878271 1888.54365560844 642.136732231443 5242.29714004661 2521.86958697931
1994-08-12 13016.3888888313 2324.7438960071 647.81663118989 647.81663118989 3119.77619392663 299.215923679406 224.411942759555 1496.07961839703 1860.72140312048 633.873687902977 5205.20445696958 2486.1192090141
1994-08-13 12713.0297671012 2276.00269537232 628.743061378845 628.743061378845 3037.91856036106 291.678084201273 218.758563150955 1458.39042100637 1805.06031345185 617.295128386635 5130.11855389503 2414.53581661751
1994-08-14 12407.507442218 2226.78476726816 609.65230624016 609.65230624016 2955.71239414818 284.099888043788 213.074916032841 1420.49944021894 1749.37652571788 600.644522986237 5053.78366116519 2342.83921708568
1994-08-15 12864.974493139 2300.43167632157 638.281960184745 638.281960184745 3078.89017675158 295.451957001121 221.58896775084 1477.2597850056 1832.89365097797 625.593254948486 5167.81393811649 2450.34143323435
1994-08-16 12560.5443332534 2251.45455461285 619.199866788554 619.199866788554 2996.85982371643 287.894123797268 215.920592847951 1439.47061898634 1777.22130211593 608.978993032038 5092.11099588663 2378.70190193931
1994-08-17 11633.6462822744 2101.51729408681 561.846390639396 561.846390639396 2748.58584992536 264.967527223366 198.725645417524 1324.83763611683 1610.06275803816 558.684924388531 4857.06138843354 2163.07657730282
1994-08-18 11319.8176402891 2050.46038643415 542.690728144459 542.690728144459 2665.05274326021 257.235283193941 192.926462395456 1286.17641596971 1554.2933426004 541.759967064095 4775.82968125514 2090.95171116866
1994-08-19 10844.1338692341 1972.77558051975 513.91933119031 513.91933119031 2538.97125905386 245.545889130741 184.159416848055 1227.7294456537 1470.58928209592 516.210847100856 4651.00147160523 1982.51386834441
1994-08-20 10684.1923871311 1946.57281869524 504.318363965027 504.318363965027 2496.72662015458 241.624070658133 181.2180529936 1208.12035329067 1442.67410090553 507.649493997738 4608.5508111722 1946.29844833694
1994-08-21 10037.0597399974 1840.11357190266 465.859091578056 465.859091578056 2326.5942655819 225.802039692331 169.351529769248 1129.01019846165 1330.94048509495 473.165412145632 4434.1924729961 1801.06983359414
1994-08-22 9708.79971856897 1785.83073631342 446.594530425449 446.594530425449 2240.79700402767 217.805494228292 163.354120671219 1089.02747114146 1275.02776335495 455.772122169739 4344.07166700091 1728.22397775256
1994-08-23 10362.1366997383 1893.68158555825 485.100038897419 485.100038897419 2411.8965039475 233.740644884787 175.305483663591 1168.70322442394 1386.82216970064 490.456286278221 4522.31098920876 1873.75908645285
1994-08-24 9708.79971856897 1785.83073631342 446.594530425449 446.594530425449 2240.79700402767 217.805494228292 163.354120671219 1089.02747114146 1275.02776335495 455.772122169739 4344.07166700091 1728.22397775256
1994-08-25 9708.79971856897 1785.83073631342 446.594530425449 446.594530425449 2240.79700402767 217.805494228292 163.354120671219 1089.02747114146 1275.02776335495 455.772122169739 4344.07166700091 1728.22397775256
1994-08-26 10199.9856344571 1866.98446798062 475.482453027615 475.482453027615 2369.30578355997 229.778406413877 172.333804810408 1148.89203206938 1358.88512428149 481.823344429038 4478.49398738663 1837.43360244926
1994-08-27 10199.9856344571 1866.98446798062 475.482453027615 475.482453027615 2369.30578355997 229.778406413877 172.333804810408 1148.89203206938 1358.88512428149 481.823344429038 4478.49398738663 1837.43360244926
1994-08-28 10199.9856344571 1866.98446798062 475.482453027615 475.482453027615 2369.30578355997 229.778406413877 172.333804810408 1148.89203206938 1358.88512428149 481.823344429038 4478.49398738663 1837.43360244926
1994-08-29 9377.17853034882 1730.79109867913 427.305274305916 427.305274305916 2154.47963564049 209.747980007484 157.310985005613 1048.73990003742 1219.08260575118 438.271213647576 4251.81091364747 1655.21419395039
1994-08-30 9708.79971856897 1785.83073631342 446.594530425449 446.594530425449 2240.79700402767 217.805494228292 163.354120671219 1089.02747114146 1275.02776335495 455.772122169739 4344.07166700091 1728.22397775256
1994-08-31 9543.42110400438 1758.40831128207 436.95306063555 436.95306063555 2197.70499451182 213.784558981326 160.338419235994 1068.92279490663 1247.05933137015 447.035464834922 4298.21799732776 1691.74006087742
1994-09-01 9708.79971856897 1785.83073631342 446.594530425449 446.594530425449 2240.79700402767 217.805494228292 163.354120671219 1089.02747114146 1275.02776335495 455.772122169739 4344.07166700091 1728.22397775256
1994-09-02 9377.17853034882 1730.79109867913 427.305274305916 427.305274305916 2154.47963564049 209.747980007484 157.310985005613 1048.73990003742 1219.08260575118 438.271213647576 4251.81091364747 1655.21419395039
1994-09-03 9377.17853034882 1730.79109867913 427.305274305916 427.305274305916 2154.47963564049 209.747980007484 157.310985005613 1048.73990003742 1219.08260575118 438.271213647576 4251.81091364747 1655.21419395039
1994-09-04 9873.33833424877 1813.06403168427 456.229828065568 456.229828065568 2283.75902580975 221.811192072115 166.358394054086 1109.05596036057 1302.98808841671 464.481882962931 4389.39060508392 1764.66692354412
1994-09-05 9708.79971856897 1785.83073631342 446.594530425449 446.594530425449 2240.79700402767 217.805494228292 163.354120671219 1089.02747114146 1275.02776335495 455.772122169739 4344.07166700091 1728.22397775256
1994-09-06 9543.42110400438 1758.40831128207 436.95306063555 436.95306063555 2197.70499451182 213.784558981326 160.338419235994 1068.92279490663 1247.05933137015 447.035464834922 4298.21799732776 1691.74006087742
1994-09-07 9708.79971856897 1785.83073631342 446.594530425449 446.594530425449 2240.79700402767 217.805494228292 163.354120671219 1089.02747114146 1275.02776335495 455.772122169739 4344.07166700091 1728.22397775256
1994-09-08 9543.42110400438 1758.40831128207 436.95306063555 436.95306063555 2197.70499451182 213.784558981326 160.338419235994 1068.92279490663 1247.05933137015 447.035464834922 4298.21799732776 1691.74006087742
1994-09-09 9708.79971856897 1785.83073631342 446.594530425449 446.594530425449 2240.79700402767 217.805494228292 163.354120671219 1089.02747114146 1275.02776335495 455.772122169739 4344.07166700091 1728.22397775256
